game_id,label,source_class,source_username,early_move_count,middle_move_count,late_move_count,early_avg_time,middle_avg_time,late_avg_time,early_cpl_mean,middle_cpl_mean,late_cpl_mean,early_cpl_std,middle_cpl_std,late_cpl_std,time_early_to_middle_diff,time_middle_to_late_diff,cpl_early_to_middle_diff,cpl_middle_to_late_diff
O8YHWV0P,1,bot,simpleEval,37,38,38,9.35135135135135,13.289473684210526,4.194444444444445,13.756756756756756,20.0,25.482758620689655,27.268837184105692,30.74855580690785,35.44361300340076,3.938122332859175,-9.095029239766081,6.243243243243244,5.482758620689655
OlE1rJJn,1,bot,maia9,11,11,11,2.8181818181818183,2.909090909090909,4.222222222222222,32.18181818181818,46.45454545454545,69.0909090909091,36.963909134619364,61.27933603420804,66.35641305645603,0.09090909090909083,1.3131313131313131,14.272727272727273,22.63636363636364
PQDRNfmH,0,human,,21,22,22,2.9523809523809526,10.272727272727273,14.5,10.952380952380953,74.18181818181819,66.5909090909091,13.91975708079019,65.41867704092711,166.74903818474394,7.320346320346321,4.227272727272727,63.22943722943724,-7.5909090909090935
QAVWOY3f,1,bot,Boris-Trapsky,26,27,27,11.653846153846153,10.62962962962963,6.28,53.11538461538461,25.037037037037038,54.074074074074076,69.02916157631493,36.168823777433964,105.03859111842019,-1.0242165242165235,-4.3496296296296295,-28.078347578347575,29.037037037037038
QSkSob8s,1,bot,simpleEval,27,27,27,6.962962962962963,17.333333333333332,7.84,14.185185185185185,22.037037037037038,29.333333333333332,26.17892428686783,36.804268554251195,50.58106804373,10.37037037037037,-9.493333333333332,7.851851851851853,7.296296296296294
QdlSMPUR,1,bot,maia5,24,24,25,6.208333333333333,7.291666666666667,9.0,19.333333333333332,50.333333333333336,76.84,39.21380142529186,102.41486979709322,128.34537155659334,1.083333333333334,1.708333333333333,31.000000000000004,26.506666666666668
R0GX1lCZ,1,bot,maia5,10,10,10,1.9,3.3,15.875,10.0,25.4,89.875,16.745148551147583,30.04063914100364,176.78266140942668,1.4,12.575,15.399999999999999,64.475
RXQi6XPy,1,bot,maia5,16,16,16,10.75,7.8125,10.714285714285714,68.5625,63.6875,116.66666666666667,119.62387342729711,59.14570858270277,130.76526891937155,-2.9375,2.9017857142857135,-4.875,52.97916666666667
SeC9rRMq,1,bot,maia5,19,20,20,3.3684210526315788,6.2,8.777777777777779,33.94736842105263,50.85,45.5,46.32661356772951,59.122140522819365,50.91217928943918,2.8315789473684214,2.5777777777777784,16.90263157894737,-5.350000000000001
SkSJo2k9,0,human,,20,20,20,4.35,10.85,10.166666666666666,18.25,19.25,51.6,29.293130594048836,21.535726131245262,90.64292581332533,6.5,-0.6833333333333336,1.0,32.35
T9DB3bw2,0,human,,17,17,18,13.0,17.176470588235293,19.3125,27.0,45.294117647058826,53.44444444444444,33.22826578470239,58.56998298253462,65.01642717397762,4.1764705882352935,2.1360294117647065,18.294117647058826,8.150326797385617
U8slih43,0,human,,31,32,32,4.32258064516129,11.21875,10.133333333333333,22.967741935483872,45.71875,49.4375,29.17852045926022,68.8976752034312,90.43227351863935,6.89616935483871,-1.0854166666666671,22.751008064516128,3.71875
UnED8jKk,0,human,,16,16,17,7.0,11.6875,13.6,11.8125,19.4375,46.64705882352941,19.516719595003664,29.926929240234454,77.26496898676626,4.6875,1.9124999999999996,7.625,27.209558823529413
V1iCZ0dv,0,human,,13,14,14,3.6153846153846154,11.214285714285714,12.0,7.538461538461538,60.285714285714285,42.333333333333336,14.552902880474422,64.04175933541731,43.869756730070385,7.5989010989010985,0.7857142857142865,52.747252747252745,-17.95238095238095
