game_id,label,source_class,source_username,white_cpl_mean,black_cpl_mean,wb_cpl_mean_diff,white_best_move_ratio,black_best_move_ratio,wb_best_move_ratio_diff,white_time_complexity_corr,black_time_complexity_corr,wb_time_complexity_corr_diff,white_critical_time_lift,black_critical_time_lift,wb_critical_time_lift_diff
BKb6miha,0,human,,38.87755102040816,51.3125,-12.434948979591837,0.30612244897959184,0.3125,-0.0063775510204081565,0.1348432434779379,-0.005915814350605482,0.1407590578285434,1.4249999999999998,0.7253303964757709,0.6996696035242289
BLBRHhon,0,human,,27.823529411764707,55.1875,-27.363970588235293,0.29411764705882354,0.25,0.04411764705882354,0.24922313244718197,0.3482443982026583,-0.09902126575547632,1.0749354005167957,0.9491525423728814,0.12578285814391432
BMOVEMrk,0,human,,40.55,33.68333333333333,6.866666666666667,0.35,0.43333333333333335,-0.08333333333333337,-0.09815838018143223,0.12260284416378532,-0.22076122434521755,0.746031746031746,1.8431372549019607,-1.0971055088702146
BS3ekge9,0,human,,38.49122807017544,47.410714285714285,-8.919486215538846,0.3157894736842105,0.35714285714285715,-0.04135338345864664,-0.09130958209693024,0.08730123466608265,-0.17861081676301288,1.2729970326409494,1.9048245614035086,-0.6318275287625592
BaFLjvsB,1,bot,maia5,63.44444444444444,16.444444444444443,47.0,0.2222222222222222,0.6111111111111112,-0.38888888888888895,0.15712364033611434,0.3285773102632465,-0.17145366992713215,1.2899999999999998,1.2446808510638299,0.04531914893616995
BcttHfAZ,0,human,,49.023809523809526,48.1219512195122,0.9018583042973276,0.35714285714285715,0.2682926829268293,0.08885017421602787,-0.09824316699732707,0.040785908468703495,-0.13902907546603058,0.8308702791461412,0.8735632183908045,-0.04269293924466333
BwsgUCqr,1,bot,Lynx_BOT,6.1893939393939394,5.962121212121212,0.22727272727272751,0.4090909090909091,0.30303030303030304,0.10606060606060608,0.19382048908426305,0.3166183277064751,-0.12279783862221202,4.639504373177843,3.6962703962703967,0.9432339769074463
C73eoHiB,0,human,,107.58333333333333,59.583333333333336,47.99999999999999,0.3333333333333333,0.4166666666666667,-0.08333333333333337,0.3597484247062109,0.16866244268346411,0.19108598202274676,1.8666666666666667,0.8115942028985508,1.055072463768116
CDWwP856,0,human,,71.76315789473684,53.5945945945946,18.16856330014224,0.2631578947368421,0.43243243243243246,-0.16927453769559037,0.0061572353969410725,0.27169988518498156,-0.2655426497880405,0.7916666666666666,3.137019230769231,-2.3453525641025643
CFDCFJ17,1,bot,Boris-Trapsky,51.705882352941174,41.11764705882353,10.588235294117645,0.4117647058823529,0.5294117647058824,-0.11764705882352944,0.18990913347582764,0.031444391449794114,0.15846474202603353,1.1026785714285714,0.6802325581395349,0.4224460132890365
DSZIvFmR,1,bot,Boris-Trapsky,55.75,14.85,40.9,0.4,0.7,-0.29999999999999993,0.060888351213062845,-0.07585773214024989,0.13674608335331273,1.087837837837838,1.1047619047619048,-0.016924066924066894
DUBTtYhw,0,human,,50.525,42.4,8.125,0.325,0.475,-0.14999999999999997,-0.09574401356054789,-0.03183157289189381,-0.06391244066865408,0.9360328638497653,0.8944099378881988,0.04162292596156647
DV3Eg0pP,0,human,,29.857142857142858,4.9523809523809526,24.904761904761905,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.24392649831359967,-0.0760874707522061,0.32001396906580576,1.0305084745762711,1.309090909090909,-0.27858243451463793
DX95KdQG,1,bot,Lynx_BOT,26.444444444444443,7.37037037037037,19.074074074074073,0.6666666666666666,0.7407407407407407,-0.07407407407407407,-0.10789957062057381,-0.1018169270350677,-0.0060826435855061145,0.5204081632653061,0.9826923076923076,-0.4622841444270015
DkOw2MhD,1,bot,maia1,31.11627906976744,35.305882352941175,-4.189603283173735,0.38372093023255816,0.4,-0.016279069767441867,0.16148326447089226,-0.18192617915832135,0.3434094436292136,2.2060016220600165,0.7807486631016043,1.4252529589584122
ECqum7TI,0,human,,47.806451612903224,55.83870967741935,-8.032258064516128,0.5161290322580645,0.2903225806451613,0.2258064516129032,-0.06342817998787521,-0.1579301087781562,0.09450192879028098,1.1832797427652733,0.39919893190921235,0.7840808108560609
EsMjqIO2,0,human,,36.69444444444444,55.17142857142857,-18.476984126984128,0.5277777777777778,0.34285714285714286,0.18492063492063493,0.42851942030707746,0.061718289410356064,0.3668011308967214,3.0793650793650795,0.5733590733590734,2.506006006006006
EvFryXbt,1,bot,Boris-Trapsky,18.166666666666668,35.35294117647059,-17.18627450980392,0.2777777777777778,0.35294117647058826,-0.07516339869281047,0.006445157982131687,0.27851640473909717,-0.2720712467569655,1.101123595505618,1.4444444444444444,-0.3433208489388264
FIHrMK1X,1,bot,OpeningsBot,20.69811320754717,41.27777777777778,-20.57966457023061,0.49056603773584906,0.46296296296296297,0.027603074772886094,-0.14046002831600565,-0.11604780569341235,-0.024412222622593308,0.7579517256936612,0.24856156501726126,0.5093901606764
G3yVv9l1,0,human,,33.85,23.9,9.950000000000003,0.38333333333333336,0.45,-0.06666666666666665,0.3125047872785509,-0.11150277407988529,0.4240075613584362,2.1450459652706844,0.7352647352647352,1.4097812300059491
GfKHhR2Y,1,bot,maia9,33.38297872340426,15.170212765957446,18.212765957446813,0.3404255319148936,0.5319148936170213,-0.19148936170212766,0.021767829541378857,0.2834631606352678,-0.2616953310938889,0.6727272727272727,1.111917098445596,-0.4391898257183232
HoMLXXXY,1,bot,maia5,51.27272727272727,77.57142857142857,-26.298701298701296,0.4090909090909091,0.23809523809523808,0.17099567099567103,0.16262731152879886,0.026763544647235665,0.1358637668815632,1.3980263157894737,0.7777777777777778,0.6202485380116959
HtaZAPmu,0,human,,63.34848484848485,60.63636363636363,2.712121212121218,0.42424242424242425,0.4090909090909091,0.015151515151515138,0.15191139887847352,0.1293392727249522,0.022572126153521332,1.0539609644087256,1.2054545454545453,-0.15149358104581978
I7VlhodR,0,human,,55.80769230769231,37.0,18.807692307692307,0.46153846153846156,0.34615384615384615,0.11538461538461542,0.41241658467490666,-0.13827048654442642,0.550687071219333,3.9233038348082596,0.8645833333333334,3.058720501474926
IIuIattl,1,bot,Humaia,81.56,66.12,15.439999999999998,0.24,0.36,-0.12,-0.010704364367975502,0.136838064403545,-0.14754242877152052,1.0173410404624277,1.3333333333333335,-0.3159922928709058
IOzPsrAh,0,human,,53.32,75.41666666666667,-22.09666666666667,0.4,0.3333333333333333,0.06666666666666671,0.3158144471889178,0.020975359343209213,0.2948390878457086,2.046153846153846,0.9166666666666666,1.1294871794871795
IQDNH687,1,bot,simpleEval,64.36363636363636,14.636363636363637,49.72727272727272,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.12019017715408988,0.4667351450619502,-0.5869253222160401,0.918032786885246,2.3492063492063493,-1.4311735623211033
IUGnnNXf,0,human,,40.64705882352941,76.9375,-36.29044117647059,0.29411764705882354,0.3125,-0.01838235294117646,0.13495293322459664,-0.38385617873896416,0.5188091119635608,0.7041666666666667,0.6666666666666666,0.03750000000000009
J639pqWz,1,bot,Lynx_BOT,16.056818181818183,19.329545454545453,-3.27272727272727,0.6022727272727273,0.5681818181818182,0.03409090909090906,-0.05412661910994818,-0.09685501612779504,0.04272839701784686,0.6581196581196581,1.3458177278401997,-0.6876980697205416
J7crNnK6,1,bot,maia5,86.82352941176471,97.96969696969697,-11.146167557932259,0.29411764705882354,0.3333333333333333,-0.039215686274509776,0.0793978171684818,-0.0705346448194628,0.14993246198794458,0.5178571428571429,0.0,0.5178571428571429
JGWMDYml,0,human,,47.57377049180328,46.57377049180328,1.0,0.39344262295081966,0.4918032786885246,-0.09836065573770492,0.1500153492458057,0.034733044375277716,0.11528230487052799,0.9713333333333333,0.6650740563784042,0.30625927695492905
JO97APqj,1,bot,maia9,60.175,52.56410256410256,7.610897435897435,0.3,0.358974358974359,-0.05897435897435899,0.04183534622491914,0.01150944702593785,0.030325899198981293,0.957004160887656,0.8571428571428571,0.09986130374479896
JgupMGd4,1,bot,maia9,46.111111111111114,53.44444444444444,-7.333333333333329,0.46296296296296297,0.3148148148148148,0.14814814814814814,0.06080523196546888,0.2040173802422744,-0.1432121482768055,1.2362082362082363,1.132838589981447,0.10336964622678924
KQLqW6al,1,bot,maia5,36.204081632653065,46.3469387755102,-10.142857142857139,0.46938775510204084,0.3673469387755102,0.10204081632653061,0.041096795713696455,-0.08311050502873422,0.12420730074243068,0.9379746835443038,0.9326086956521739,0.005365987892129942
KV1X3ZTR,0,human,,32.2037037037037,40.22641509433962,-8.02271139063592,0.46296296296296297,0.41509433962264153,0.04786862334032144,0.14378788815369264,0.03171244013418842,0.11207544801950423,0.6371406371406372,1.2258585858585858,-0.5887179487179486
KgebqTE4,1,bot,Boris-Trapsky,17.833333333333332,59.608695652173914,-41.77536231884058,0.4166666666666667,0.391304347826087,0.025362318840579712,0.22746096788809922,0.4238894963185009,-0.1964285284304017,1.0857142857142856,3.454838709677419,-2.3691244239631333
Ko5WWqmS,1,bot,simpleEval,44.531531531531535,38.351351351351354,6.18018018018018,0.24324324324324326,0.35135135135135137,-0.10810810810810811,-0.016134509644656587,0.0788258232231549,-0.09496033286781148,0.760414771693651,0.7242105263157895,0.03620424537786149
Ko6Nw2Zi,1,bot,Boris-Trapsky,68.9090909090909,23.90909090909091,45.0,0.45454545454545453,0.2727272727272727,0.18181818181818182,-0.08638323145582535,0.18715819448483828,-0.27354142594066366,0.5384615384615384,0.98989898989899,-0.4514374514374515
Kp2Gd4vC,0,human,,43.5,48.30769230769231,-4.807692307692307,0.35,0.3333333333333333,0.016666666666666663,0.32700600646000816,0.1177586742276677,0.20924733223234046,1.5677655677655677,1.1070478723404256,0.4607176954251422
